pin_function_invocation~!~0|_start|0
pin_pointer_access~!~11|121|"mov eax, dword ptr [rbp+rax*4-0x30]"|0x00007ffc4dfbb270|4||70|7ffc4dfbb290
pin_variable_access~!~11|122|"mov eax, dword ptr [rbp-0x34]"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_pointer_access~!~11|123|"mov dword ptr [rax*4+0x601060], edx"|0x0000000000601070|4|00000000|00000005|70|7ffc4dfbb290
pin_variable_access~!~9|124|"add dword ptr [rbp-0x34], 0x1"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_variable_access~!~9|125|"add dword ptr [rbp-0x34], 0x1"|0x00007ffc4dfbb25c|4|00000004|00000005|70|7ffc4dfbb290
pin_variable_access~!~9|126|"cmp dword ptr [rbp-0x34], 0x9"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_variable_access~!~10|127|"mov eax, dword ptr [rbp-0x34]"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_variable_access~!~10|128|"mov edx, dword ptr [rbp-0x34]"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_pointer_access~!~10|129|"mov dword ptr [rbp+rax*4-0x30], edx"|0x00007ffc4dfbb274|4|00000000|00000005|70|7ffc4dfbb290
pin_variable_access~!~11|130|"mov eax, dword ptr [rbp-0x34]"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_pointer_access~!~11|131|"mov eax, dword ptr [rbp+rax*4-0x30]"|0x00007ffc4dfbb274|4||70|7ffc4dfbb290
pin_variable_access~!~11|132|"mov eax, dword ptr [rbp-0x34]"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_pointer_access~!~11|133|"mov dword ptr [rax*4+0x601060], edx"|0x0000000000601074|4|00000000|00000006|70|7ffc4dfbb290
pin_variable_access~!~9|134|"add dword ptr [rbp-0x34], 0x1"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_variable_access~!~9|135|"add dword ptr [rbp-0x34], 0x1"|0x00007ffc4dfbb25c|4|00000005|00000006|70|7ffc4dfbb290
pin_variable_access~!~9|136|"cmp dword ptr [rbp-0x34], 0x9"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_variable_access~!~10|137|"mov eax, dword ptr [rbp-0x34]"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_variable_access~!~10|138|"mov edx, dword ptr [rbp-0x34]"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_pointer_access~!~10|139|"mov dword ptr [rbp+rax*4-0x30], edx"|0x00007ffc4dfbb278|4|00000000|00000006|70|7ffc4dfbb290
pin_variable_access~!~11|140|"mov eax, dword ptr [rbp-0x34]"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_pointer_access~!~11|141|"mov eax, dword ptr [rbp+rax*4-0x30]"|0x00007ffc4dfbb278|4||70|7ffc4dfbb290
pin_variable_access~!~11|142|"mov eax, dword ptr [rbp-0x34]"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_pointer_access~!~11|143|"mov dword ptr [rax*4+0x601060], edx"|0x0000000000601078|4|00000000|00000007|70|7ffc4dfbb290
pin_variable_access~!~9|144|"add dword ptr [rbp-0x34], 0x1"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_variable_access~!~9|145|"add dword ptr [rbp-0x34], 0x1"|0x00007ffc4dfbb25c|4|00000006|00000007|70|7ffc4dfbb290
pin_variable_access~!~9|146|"cmp dword ptr [rbp-0x34], 0x9"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
pin_variable_access~!~10|147|"mov eax, dword ptr [rbp-0x34]"|0x00007ffc4dfbb25c|4||70|7ffc4dfbb290
